STAID,YearDamRemoved,Dam_Latitude,Dam_Longitude,Location,River_Basin,State
05440700,2012,42.512036,-89.000607,Beloit,Spring Brook,WI
05440700,2013,43.059470,-88.422470,Delafield,Bark River,WI
05443500,1992,42.967406,-88.637514,,Bark River,WI
05443500,1993,43.161775,-88.355133,,Oconomowoc River,WI
05443500,1995,43.181255,-89.005203,,Maunesha River,WI
05443500,1996,42.927563,-88.685285,,Bark River,WI
05443500,2000,42.573632,-88.938664,,Turtle Creek,WI
05443500,2000,42.972810,-89.032170,,Koshkonong Creek,WI
05443500,2002,42.601235,-89.067051,,Bass Creek,WI
05443500,2004,43.187340,-88.987630,,Maunesha River,WI
05443500,2012,42.512036,-89.000607,Beloit,Spring Brook,WI
05443500,2013,43.059470,-88.422470,Delafield,Bark River,WI
05446500,1992,42.967406,-88.637514,,Bark River,WI
05446500,1993,43.161775,-88.355133,,Oconomowoc River,WI
05446500,1995,43.181255,-89.005203,,Maunesha River,WI
05446500,1996,42.927563,-88.685285,,Bark River,WI
05446500,2000,42.573632,-88.938664,,Turtle Creek,WI
05446500,2000,42.972810,-89.032170,,Koshkonong Creek,WI
05446500,2002,42.601235,-89.067051,,Bass Creek,WI
05446500,2004,43.187340,-88.987630,,Maunesha River,WI
05446500,2012,42.512036,-89.000607,Beloit,Spring Brook,WI
05446500,2013,43.059470,-88.422470,Delafield,Bark River,WI
05527500,2008,41.312087,-88.141133,Wilmington,Forked Creek,IL
05532500,2012,41.820883,-87.822407,Riverside,Des Plaines River,IL
05537980,2012,41.820883,-87.822407,Riverside,Des Plaines River,IL
05537980,2012,41.822670,-87.819960,Riverside,Des Plaines River,IL
05543500,2008,41.312087,-88.141133,Wilmington,Forked Creek,IL
05543500,2012,41.820883,-87.822407,Riverside,Des Plaines River,IL
05543500,2012,41.822670,-87.819960,Riverside,Des Plaines River,IL
05545750,2005,42.962303,-88.358514,,Genesee River,WI
05550000,1992,42.510532,-88.180472,,Fox River,WI
05550000,2005,42.962303,-88.358514,,Genesee River,WI
05551200,2009,41.929864,-88.351553,St. Charles,Ferson Creek,IL
05551540,1992,42.510532,-88.180472,,Fox River,WI
05551540,2003,41.971297,-88.279029,,Brewster Creek,IL
05551540,2005,41.836457,-88.310651,Batavia,Fox River,IL
05551540,2005,42.962303,-88.358514,,Genesee River,WI
05551540,2009,41.929864,-88.351553,St. Charles,Ferson Creek,IL
05552500,1992,42.510532,-88.180472,,Fox River,WI
05552500,2003,41.971297,-88.279029,,Brewster Creek,IL
05552500,2005,41.836457,-88.310651,Batavia,Fox River,IL
05552500,2005,42.962303,-88.358514,,Genesee River,WI
05552500,2009,41.929864,-88.351553,St. Charles,Ferson Creek,IL
05552500,2013,41.645464,-88.450128,Yorkville,Blackberry Creek (trib to Fox River),IL
05558300,1992,42.510532,-88.180472,,Fox River,WI
05558300,2003,41.971297,-88.279029,,Brewster Creek,IL
05558300,2005,41.836457,-88.310651,Batavia,Fox River,IL
05558300,2005,42.962303,-88.358514,,Genesee River,WI
05558300,2008,41.312087,-88.141133,Wilmington,Forked Creek,IL
05558300,2009,41.929864,-88.351553,St. Charles,Ferson Creek,IL
05558300,2012,41.820883,-87.822407,Riverside,Des Plaines River,IL
05558300,2012,41.822670,-87.819960,Riverside,Des Plaines River,IL
05558300,2013,41.645464,-88.450128,Yorkville,Blackberry Creek (trib to Fox River),IL
05568500,1992,42.510532,-88.180472,,Fox River,WI
05568500,2003,41.971297,-88.279029,,Brewster Creek,IL
05568500,2005,41.836457,-88.310651,Batavia,Fox River,IL
05568500,2005,42.962303,-88.358514,,Genesee River,WI
05568500,2008,41.312087,-88.141133,Wilmington,Forked Creek,IL
05568500,2009,41.929864,-88.351553,St. Charles,Ferson Creek,IL
05568500,2012,41.820883,-87.822407,Riverside,Des Plaines River,IL
05568500,2012,41.822670,-87.819960,Riverside,Des Plaines River,IL
05568500,2013,41.645464,-88.450128,Yorkville,Blackberry Creek (trib to Fox River),IL
06307990,2009,45.924952,-106.145738,Custer County,Tongue River,MT
06308500,2009,45.924952,-106.145738,Custer County,Tongue River,MT
06421500,1986,43.963330,-102.881670,,Antelope Creek Watershed,SD
06423500,1986,43.963330,-102.881670,,Antelope Creek Watershed,SD
06464100,1987,43.300090,-100.670570,,Antelope Creek,SD
06464500,1987,43.300090,-100.670570,,Antelope Creek,SD
06464900,1987,43.300090,-100.670570,,Antelope Creek,SD
06465000,1987,43.300090,-100.670570,,Antelope Creek,SD
06465500,1987,43.300090,-100.670570,,Antelope Creek,SD
06485500,2013,43.386174,-96.521604,Canton,Big Sioux River,SD
06724000,1990,40.192599,-105.652584,Rocky Mountain National Park,Ouzel Creek,CO
06725450,1990,40.192599,-105.652584,Rocky Mountain National Park,Ouzel Creek,CO
06731000,1990,40.192599,-105.652584,Rocky Mountain National Park,Ouzel Creek,CO
06738000,1985,40.504980,-105.597220,Rocky Mountain National Park,North Fork Big Thompson River,CO
06738000,2013,40.429984,-105.312211,Larimer County,Big Thompson River,CO
06741510,1985,40.504980,-105.597220,Rocky Mountain National Park,North Fork Big Thompson River,CO
06741510,2013,40.429984,-105.312211,Larimer County,Big Thompson River,CO
06744000,1985,40.504980,-105.597220,Rocky Mountain National Park,North Fork Big Thompson River,CO
06744000,2013,40.429984,-105.312211,Larimer County,Big Thompson River,CO
06752260,2013,40.605058,-105.100025,Sterling Natural Area Fort Collins,Cache La Poudre,CO
06752280,2013,40.605058,-105.100025,Sterling Natural Area Fort Collins,Cache La Poudre,CO
06752500,2013,40.605058,-105.100025,Sterling Natural Area Fort Collins,Cache La Poudre,CO
06754000,1985,40.504980,-105.597220,Rocky Mountain National Park,North Fork Big Thompson River,CO
06754000,1990,40.192599,-105.652584,Rocky Mountain National Park,Ouzel Creek,CO
06754000,2013,40.429984,-105.312211,Larimer County,Big Thompson River,CO
06754000,2013,40.605058,-105.100025,Sterling Natural Area Fort Collins,Cache La Poudre,CO
06758500,1985,40.504980,-105.597220,Rocky Mountain National Park,North Fork Big Thompson River,CO
06758500,1990,40.192599,-105.652584,Rocky Mountain National Park,Ouzel Creek,CO
06758500,2013,40.429984,-105.312211,Larimer County,Big Thompson River,CO
06758500,2013,40.605058,-105.100025,Sterling Natural Area Fort Collins,Cache La Poudre,CO
06759500,1985,40.504980,-105.597220,Rocky Mountain National Park,North Fork Big Thompson River,CO
06759500,1990,40.192599,-105.652584,Rocky Mountain National Park,Ouzel Creek,CO
06759500,2013,40.429984,-105.312211,Larimer County,Big Thompson River,CO
06759500,2013,40.605058,-105.100025,Sterling Natural Area Fort Collins,Cache La Poudre,CO
06760000,1985,40.504980,-105.597220,Rocky Mountain National Park,North Fork Big Thompson River,CO
06760000,1990,40.192599,-105.652584,Rocky Mountain National Park,Ouzel Creek,CO
06760000,2013,40.429984,-105.312211,Larimer County,Big Thompson River,CO
06760000,2013,40.605058,-105.100025,Sterling Natural Area Fort Collins,Cache La Poudre,CO
07018500,1986,38.205999,-90.791715,Grubville,Tributary to Tyrey Creek,MO
07019000,1986,38.205999,-90.791715,Grubville,Tributary to Tyrey Creek,MO
07028960,1991,35.709235,-88.769406,,Johnson Creek,TN
07029000,1991,35.709235,-88.769406,,Johnson Creek,TN
07029100,1991,35.709235,-88.769406,,Johnson Creek,TN
07057370,2011,36.265679,-92.709866,Yelville,Crooked Creek,AR
07060500,2011,36.265679,-92.709866,Yelville,Crooked Creek,AR
07061000,2011,36.265679,-92.709866,Yelville,Crooked Creek,AR
08083230,1980,32.481667,-100.595000,,Cottonwood Creek watershed,TX
08083240,1980,32.481667,-100.595000,,Cottonwood Creek watershed,TX
08084000,1980,32.481667,-100.595000,,Cottonwood Creek watershed,TX
08085500,1980,32.481667,-100.595000,,Cottonwood Creek watershed,TX
08087300,1980,32.481667,-100.595000,,Cottonwood Creek watershed,TX
08188800,2008,28.569396,-96.950131,,South Sand Lake,TX
08317200,1994,35.686433,-105.894358,,Sante Fe River,NM
08319000,1994,35.686433,-105.894358,,Sante Fe River,NM
08329500,1994,35.686433,-105.894358,,Sante Fe River,NM
08329918,1994,35.686433,-105.894358,,Sante Fe River,NM
08329928,1994,35.686433,-105.894358,,Sante Fe River,NM
08330000,1994,35.686433,-105.894358,,Sante Fe River,NM
08330875,1994,35.686433,-105.894358,,Sante Fe River,NM
08331160,1994,35.686433,-105.894358,,Sante Fe River,NM
08331510,1994,35.686433,-105.894358,,Sante Fe River,NM
08332010,1994,35.686433,-105.894358,,Sante Fe River,NM
09330500,1983,39.061370,-111.448740,,North Fork of Muddy Creek,UT
09333500,1983,39.061370,-111.448740,,North Fork of Muddy Creek,UT
10092700,2006,42.532300,-111.795100,Grace,Bear River,ID
10102250,2006,42.532300,-111.795100,Grace,Bear River,ID
10118000,2006,42.532300,-111.795100,Grace,Bear River,ID
10126000,2006,42.532300,-111.795100,Grace,Bear River,ID
11118500,2011,34.379760,-119.307130,Oak View,San Antonio Creek,CA
11138500,2006,34.837444,-120.016528,"Los Padres National Forest, Los Olivos",Horse Creek,CA
11140000,2006,34.837444,-120.016528,"Los Padres National Forest, Los Olivos",Horse Creek,CA
11140585,2006,34.837444,-120.016528,"Los Padres National Forest, Los Olivos",Horse Creek,CA
11141000,2006,34.837444,-120.016528,"Los Padres National Forest, Los Olivos",Horse Creek,CA
11160000,2006,37.099847,-121.958283,Los Gatos,Soquel Creek,CA
11164500,2012,37.415141,-122.243110,Woodside,Bear Creek (San Francisquito Creek),CA
11164500,2012,37.415141,-122.243110,Woodside,Bear Creek (San Francisquito Creek),CA
11173575,2001,37.510936,-121.826366,Sunol,Alameda Creek,CA
11173575,2001,37.513014,-121.826983,Sunol,Alameda Creek,CA
11179000,2001,37.510936,-121.826366,Sunol,Alameda Creek,CA
11179000,2001,37.513014,-121.826983,Sunol,Alameda Creek,CA
11179000,2006,37.594451,-121.901810,Sunol,Alameda Creek,CA
11180700,2001,37.510936,-121.826366,Sunol,Alameda Creek,CA
11180700,2001,37.513014,-121.826983,Sunol,Alameda Creek,CA
11180700,2006,37.594451,-121.901810,Sunol,Alameda Creek,CA
11180700,2006,37.586045,-121.963163,Union City,Alameda Creek,CA
11299200,2012,38.136115,-120.377355,Vallecito,Stanislaus River,CA
11302000,2012,38.136115,-120.377355,Vallecito,Stanislaus River,CA
11303000,2012,38.136115,-120.377355,Vallecito,Stanislaus River,CA
11336000,2008,38.358114,-121.343014,Sacramento County,Consumnes River,CA
11370500,2009,40.853685,-122.346749,Shasta County,Nelson Creek,CA
11376160,2009,40.420197,-121.961165,Anderson,Battle Creek,CA
11376550,2009,40.420197,-121.961165,Anderson,Battle Creek,CA
11377100,2000,40.493150,-122.470655,Redding,Clear Creek,CA
11377100,2009,40.420197,-121.961165,Anderson,Battle Creek,CA
11377100,2009,40.853685,-122.346749,Shasta County,Nelson Creek,CA
11383730,2000,40.493150,-122.470655,Redding,Clear Creek,CA
11383730,2009,40.420197,-121.961165,Anderson,Battle Creek,CA
11383730,2009,40.853685,-122.346749,Shasta County,Nelson Creek,CA
11383800,2000,40.493150,-122.470655,Redding,Clear Creek,CA
11383800,2009,40.420197,-121.961165,Anderson,Battle Creek,CA
11383800,2009,40.853685,-122.346749,Shasta County,Nelson Creek,CA
11389000,2000,40.493150,-122.470655,Redding,Clear Creek,CA
11389000,2009,40.420197,-121.961165,Anderson,Battle Creek,CA
11389000,2009,40.853685,-122.346749,Shasta County,Nelson Creek,CA
11389500,2000,40.493150,-122.470655,Redding,Clear Creek,CA
11389500,2009,40.420197,-121.961165,Anderson,Battle Creek,CA
11389500,2009,40.853685,-122.346749,Shasta County,Nelson Creek,CA
11390500,1998,39.446763,-121.873919,Biggs,Butte Creek,CA
11390500,2000,40.493150,-122.470655,Redding,Clear Creek,CA
11390500,2009,40.420197,-121.961165,Anderson,Battle Creek,CA
11390500,2009,40.853685,-122.346749,Shasta County,Nelson Creek,CA
11391000,1998,39.446763,-121.873919,Biggs,Butte Creek,CA
11391000,2000,40.493150,-122.470655,Redding,Clear Creek,CA
11391000,2009,40.420197,-121.961165,Anderson,Battle Creek,CA
11391000,2009,40.853685,-122.346749,Shasta County,Nelson Creek,CA
11456000,2004,38.509000,-122.496000,St. Helena,York Creek,CA
11458000,2004,38.509000,-122.496000,St. Helena,York Creek,CA
11461000,2003,39.277309,-123.207555,Redwood Valley,Russian River (West Fork),CA
11462500,2003,39.277309,-123.207555,Redwood Valley,Russian River (West Fork),CA
11463000,2003,39.277309,-123.207555,Redwood Valley,Russian River (West Fork),CA
11463980,2002,38.776998,-122.959335,Cloverdale,Crocker Creek,CA
11463980,2003,39.277309,-123.207555,Redwood Valley,Russian River (West Fork),CA
11464000,2002,38.776998,-122.959335,Cloverdale,Crocker Creek,CA
11464000,2003,39.277309,-123.207555,Redwood Valley,Russian River (West Fork),CA
11467000,2002,38.776998,-122.959335,Cloverdale,Crocker Creek,CA
11467000,2003,39.277309,-123.207555,Redwood Valley,Russian River (West Fork),CA
11481000,1970,40.819551,-123.956202,Arcata,Mad River,CA
11502500,2008,42.562690,-121.861640,,Sprague River,OR
11507500,2008,42.562690,-121.861640,,Sprague River,OR
11509500,2008,42.562690,-121.861640,,Sprague River,OR
11510700,2008,42.562690,-121.861640,,Sprague River,OR
11516530,2008,42.562690,-121.861640,,Sprague River,OR
11520500,2008,42.562690,-121.861640,,Sprague River,OR
11523000,2008,42.562690,-121.861640,,Sprague River,OR
11530500,2008,42.562690,-121.861640,,Sprague River,OR
11530500,2012,41.078701,-123.667791,Hoopa,"Hostler Creek, Tributary to the Trinity River, Tributary to the Klamath River",CA
12045500,2011,48.001750,-123.600340,,Elwha River,WA
12076800,2001,47.209005,-123.135916,Near Shelton,Goldsborough Creek,WA
12334550,1997,46.780696,-113.672814,Clinton,Wallace Creek,MT
12340500,1997,46.780696,-113.672814,Clinton,Wallace Creek,MT
12340500,2005,46.876230,-113.868396,Bonner,Blackfoot River,MT
12340500,2008,46.871737,-113.892735,Missoula,Clark Fork River,MT
12353000,1997,46.780696,-113.672814,Clinton,Wallace Creek,MT
12353000,2005,46.876230,-113.868396,Bonner,Blackfoot River,MT
12353000,2008,46.871737,-113.892735,Missoula,Clark Fork River,MT
12354500,1997,46.780696,-113.672814,Clinton,Wallace Creek,MT
12354500,2005,46.876230,-113.868396,Bonner,Blackfoot River,MT
12354500,2008,46.871737,-113.892735,Missoula,Clark Fork River,MT
12484500,2007,47.005000,-120.581900,,Yakima River Basin,WA
12500450,2007,47.005000,-120.581900,,Yakima River Basin,WA
12505000,2007,47.005000,-120.581900,,Yakima River Basin,WA
12508990,2007,47.005000,-120.581900,,Yakima River Basin,WA
12510500,2007,47.005000,-120.581900,,Yakima River Basin,WA
13013650,2011,43.788613,-110.471856,,Spread Creek,WY
13015000,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13018750,2011,43.788613,-110.471856,,Spread Creek,WY
13018750,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13022500,2011,43.788613,-110.471856,,Spread Creek,WY
13022500,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13032500,2011,43.788613,-110.471856,,Spread Creek,WY
13032500,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13037500,2011,43.788613,-110.471856,,Spread Creek,WY
13037500,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13038500,2011,43.788613,-110.471856,,Spread Creek,WY
13038500,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13057000,2011,43.788613,-110.471856,,Spread Creek,WY
13057000,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13057155,2011,43.788613,-110.471856,,Spread Creek,WY
13057155,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13060000,2011,43.788613,-110.471856,,Spread Creek,WY
13060000,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13062500,2011,43.788613,-110.471856,,Spread Creek,WY
13062500,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13069500,2011,43.788613,-110.471856,,Spread Creek,WY
13069500,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13077000,2011,43.788613,-110.471856,,Spread Creek,WY
13077000,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13081500,2011,43.788613,-110.471856,,Spread Creek,WY
13081500,2013,43.620039,-110.624799,Kelly,Gros Ventre River,WY
13119000,2010,44.119350,-113.246807,Howe,Little Lost River,ID
13296500,1931,44.270556,-114.736197,"Salmon - Challis National Forest, Stanley",Salmon River,ID
13298500,1931,44.270556,-114.736197,"Salmon - Challis National Forest, Stanley",Salmon River,ID
13302500,1931,44.270556,-114.736197,"Salmon - Challis National Forest, Stanley",Salmon River,ID
13307000,1931,44.270556,-114.736197,"Salmon - Challis National Forest, Stanley",Salmon River,ID
13317000,1931,44.270556,-114.736197,"Salmon - Challis National Forest, Stanley",Salmon River,ID
13323500,2012,45.258100,-118.534200,"Pilot Rock, Umatilla County",Birch Creek,OR
13332500,2012,45.258100,-118.534200,"Pilot Rock, Umatilla County",Birch Creek,OR
13333000,2012,45.258100,-118.534200,"Pilot Rock, Umatilla County",Birch Creek,OR
13340500,2009,46.766644,-115.087340,Clearwater National Forest,Independence Creek,ID
13340600,2009,46.766644,-115.087340,Clearwater National Forest,Independence Creek,ID
13341050,2009,46.766644,-115.087340,Clearwater National Forest,Independence Creek,ID
13341570,2013,46.742952,-116.785180,Troy,West Fork of Little Bear Creek,ID
13342500,2009,46.766644,-115.087340,Clearwater National Forest,Independence Creek,ID
13342500,2013,46.742952,-116.785180,Troy,West Fork of Little Bear Creek,ID
14018500,1997,45.906078,-118.366210,,Walla Walla River,OR
14018500,2013,45.901400,-118.358700,Milton-Freewater,Walla Walla,OR
14025000,2012,45.651900,-118.878800,"Pendleton/Reith, Umatilla County",Birch Creek,OR
14025000,2013,45.469000,-118.858300,Pilot Rock,Birch Creek,OR
14026000,2012,45.651900,-118.878800,"Pendleton/Reith, Umatilla County",Birch Creek,OR
14026000,2013,45.469000,-118.858300,Pilot Rock,Birch Creek,OR
14033500,2012,45.651900,-118.878800,"Pendleton/Reith, Umatilla County",Birch Creek,OR
14033500,2013,45.469000,-118.858300,Pilot Rock,Birch Creek,OR
14076500,2012,44.285700,-121.548400,"Sisters, Jefferson County",Wychus Creek,OR
14087380,2013,44.204000,-120.874700,Prineville,Crooked River,OR
14087400,2013,44.204000,-120.874700,Prineville,Crooked River,OR
14092500,2012,44.285700,-121.548400,"Sisters, Jefferson County",Wychus Creek,OR
14092500,2013,44.204000,-120.874700,Prineville,Crooked River,OR
14103000,2012,44.285700,-121.548400,"Sisters, Jefferson County",Wychus Creek,OR
14103000,2013,44.204000,-120.874700,Prineville,Crooked River,OR
14123500,2011,45.768150,-121.538190,,White Salmon River,OR
14128500,2009,45.808300,-121.935000,,"Trout Creek, Tributary to Wind River",WA
14128500,2012,45.789971,-121.939845,Gifford Pinchot National Forest,Martha Creek; Tributary to Trout Creek,WA
14137002,2007,45.399580,-122.133168,,Sandy River,OR
14142500,2007,45.399580,-122.133168,,Sandy River,OR
14147500,1994,43.757160,-122.499370,,Willamette River (North Fork of Middle Fork),OR
14148000,1994,43.757160,-122.499370,,Willamette River (North Fork of Middle Fork),OR
14150000,1994,43.757160,-122.499370,,Willamette River (North Fork of Middle Fork),OR
14152000,1994,43.757160,-122.499370,,Willamette River (North Fork of Middle Fork),OR
14166000,1994,43.757160,-122.499370,,Willamette River (North Fork of Middle Fork),OR
14173500,2007,44.387840,-122.933400,,Calapooia River,OR
14173500,2011,44.409835,-123.044753,"Shedd, Oregon",Calapooia River,OR
14173500,2011,44.409846,-123.044813,,,OR
14174000,1994,43.757160,-122.499370,,Willamette River (North Fork of Middle Fork),OR
14174000,2007,44.387840,-122.933400,,Calapooia River,OR
14174000,2011,44.409835,-123.044753,"Shedd, Oregon",Calapooia River,OR
14174000,2011,44.409846,-123.044813,,,OR
14191000,1994,43.757160,-122.499370,,Willamette River (North Fork of Middle Fork),OR
14191000,2007,44.387840,-122.933400,,Calapooia River,OR
14191000,2011,44.409835,-123.044753,"Shedd, Oregon",Calapooia River,OR
14191000,2011,44.409846,-123.044813,,,OR
14191000,2013,44.643201,-123.072047,Albany,Cox Creek,OR
14197900,1994,43.757160,-122.499370,,Willamette River (North Fork of Middle Fork),OR
14197900,2007,44.387840,-122.933400,,Calapooia River,OR
14197900,2011,44.409835,-123.044753,"Shedd, Oregon",Calapooia River,OR
14197900,2011,44.409846,-123.044813,,,OR
14197900,2013,44.643201,-123.072047,Albany,Cox Creek,OR
14198000,1994,43.757160,-122.499370,,Willamette River (North Fork of Middle Fork),OR
14198000,2007,44.387840,-122.933400,,Calapooia River,OR
14198000,2011,44.409835,-123.044753,"Shedd, Oregon",Calapooia River,OR
14198000,2011,44.409846,-123.044813,,,OR
14198000,2013,44.643201,-123.072047,Albany,Cox Creek,OR
14200000,2013,45.175440,-122.505900,Sherwood,Corral Creek,OR
14211720,1994,43.757160,-122.499370,,Willamette River (North Fork of Middle Fork),OR
14211720,2007,44.387840,-122.933400,,Calapooia River,OR
14211720,2011,44.409835,-123.044753,"Shedd, Oregon",Calapooia River,OR
14211720,2011,44.409846,-123.044813,,,OR
14211720,2013,44.643201,-123.072047,Albany,Cox Creek,OR
14211720,2013,45.175440,-122.505900,Sherwood,Corral Creek,OR
14301500,2012,45.533600,-123.500300,"Seaside, Clatsop County",South Fork Necanicum,OR
14305500,2012,44.851200,-123.667500,"Valsetz-Fall City, Polk County",South Fork Siletz,OR
14338000,2008,42.679300,-122.738110,Jackson County,Elk Creek (trib of Rogue River),OR
14339000,2008,42.679300,-122.738110,Jackson County,Elk Creek (trib of Rogue River),OR
14359000,1998,42.331720,-122.871680,,Bear Creek,OR
14359000,2008,42.679300,-122.738110,Jackson County,Elk Creek (trib of Rogue River),OR
14359000,2010,42.435910,-122.983690,"Rivermile 125.6 on the Rogue River, near Central Point, Jackson County, OR.",Rogue River,OR
14361500,1998,42.331720,-122.871680,,Bear Creek,OR
14361500,2008,42.679300,-122.738110,Jackson County,Elk Creek (trib of Rogue River),OR
14361500,2009,42.420580,-123.229590,"Grants Pass, OR",Rogue River,OR
14361500,2010,42.435910,-122.983690,"Rivermile 125.6 on the Rogue River, near Central Point, Jackson County, OR.",Rogue River,OR
14361500,2013,42.443000,-123.285900,Grants Pass,Jones Creek,OR
14366000,2012,42.184150,-123.017520,"Medford, Jackson County",Little Applegate River,OR
14369500,2012,42.184150,-123.017520,"Medford, Jackson County",Little Applegate River,OR
14372300,1998,42.331720,-122.871680,,Bear Creek,OR
14372300,2008,42.679300,-122.738110,Jackson County,Elk Creek (trib of Rogue River),OR
14372300,2009,42.420580,-123.229590,"Grants Pass, OR",Rogue River,OR
14372300,2010,42.435910,-122.983690,"Rivermile 125.6 on the Rogue River, near Central Point, Jackson County, OR.",Rogue River,OR
14372300,2012,42.184150,-123.017520,"Medford, Jackson County",Little Applegate River,OR
14372300,2013,42.443000,-123.285900,Grants Pass,Jones Creek,OR
